ID Pedido,Data,Produto,Categoria,Quantidade,Valor Unitário
6004,2026-05-17,Cabo HDMI,Acessórios,1,25.0
6005,2026-09-17,Cabo HDMI,Acessórios,1,25.0
6006,2026-10-05,Monitor 24p,Monitores,1,800.0
6007,2026-07-22,Teclado Mecânico,Periféricos,1,350.0
6008,2026-06-11,Mouse Gamer,Periféricos,3,150.5
6009,2026-07-02,Teclado Mecânico,Periféricos,1,350.0
6010,2026-01-30,Headset,Periféricos,3,250.0
6011,2026-12-25,Cabo HDMI,Acessórios,1,25.0
6012,2026-07-03,Teclado Mecânico,Periféricos,2,350.0
6013,2026-12-05,Teclado Mecânico,Periféricos,3,350.0
6014,2026-08-30,Cabo HDMI,Acessórios,2,25.0
6015,2026-10-03,Monitor 24p,Monitores,1,800.0
6016,2026-08-28,Mouse Gamer,Periféricos,2,150.5
6017,2026-03-03,Headset,Periféricos,1,250.0
6018,2026-02-18,Cadeira Gamer,Móveis,1,1200.0
6019,2026-11-17,Monitor 24p,Monitores,1,800.0
6020,2026-12-01,Cadeira Gamer,Móveis,1,1200.0
6021,2026-06-09,Mouse Gamer,Periféricos,1,150.5
6022,2026-04-12,Headset,Periféricos,1,250.0
6023,2026-09-15,Mouse Gamer,Periféricos,1,150.5
6024,2026-07-02,Teclado Mecânico,Periféricos,1,350.0
6025,2027-01-01,Cabo HDMI,Acessórios,1,25.0
6026,2026-07-07,Headset,Periféricos,-1,250.0
6027,2026-01-24,Headset,Periféricos,2,250.0
6028,2026-09-25,Mouse Gamer,Periféricos,1,150.5
6029,2026-05-27,Cabo HDMI,Acessórios,1,25.0
6030,2026-07-14,Monitor 24p,Monitores,2,800.0
6031,2026-08-07,Cabo HDMI,Acessórios,1,25.0
6032,2026-07-23,Mouse Gamer,Periféricos,2,150.5
6033,2026-09-08,Cabo HDMI,Acessórios,1,25.0
6034,2026-11-27,Teclado Mecânico,Periféricos,1,350.0
6035,2026-02-17,Cadeira Gamer,Móveis,3,1200.0
6036,2026-05-11,Mouse Gamer,Periféricos,1,150.5
6037,2026-07-06,Cabo HDMI,Acessórios,1,25.0
6038,2026-02-08,Cadeira Gamer,Móveis,2,1200.0
6039,2026-06-10,Teclado Mecânico,Periféricos,0,350.0
6040,2026-07-12,Cabo HDMI,Acessórios,2,25.0
6041,2026-07-17,Cadeira Gamer,Móveis,0,1200.0
6042,2026-07-27,Mouse Gamer,Periféricos,1,150.5
6043,2026-12-28,Teclado Mecânico,Periféricos,1,350.0
6044,2026-05-01,Mouse Gamer,Periféricos,-1,150.5
6045,2026-07-28,Teclado Mecânico,Periféricos,-1,350.0
6046,2026-11-30,Monitor 24p,Monitores,1,800.0
6047,2026-09-14,Mouse Gamer,Periféricos,-1,150.5
6048,2026-10-08,Cadeira Gamer,Móveis,0,1200.0
6049,2026-09-01,Cadeira Gamer,Móveis,1,1200.0
6050,2026-05-23,Teclado Mecânico,Periféricos,1,350.0
6051,2026-06-22,Cadeira Gamer,Móveis,1,1200.0
6052,2026-11-26,Cabo HDMI,Acessórios,-1,25.0
6053,2026-04-25,Teclado Mecânico,Periféricos,3,350.0
6054,2026-12-06,Mouse Gamer,Periféricos,1,150.5
6055,2026-05-22,Cabo HDMI,Acessórios,1,25.0
6056,2026-08-14,Teclado Mecânico,Periféricos,1,350.0
6057,2026-05-05,Cabo HDMI,Acessórios,2,25.0
6058,2026-02-25,Monitor 24p,Monitores,2,800.0
6059,2026-06-15,Headset,Periféricos,1,250.0
6060,2026-06-12,Mouse Gamer,Periféricos,1,150.5
6061,2026-03-21,Cabo HDMI,Acessórios,1,25.0
6062,2026-02-15,Mouse Gamer,Periféricos,1,150.5
6063,2026-07-31,Headset,Periféricos,3,250.0
6064,2026-02-24,Monitor 24p,Monitores,1,800.0
6065,2026-09-20,Cabo HDMI,Acessórios,1,25.0
6066,2026-12-04,Headset,Periféricos,1,250.0
6067,2026-03-30,Mouse Gamer,Periféricos,1,150.5
6068,2026-08-06,Monitor 24p,Monitores,1,800.0
6069,2026-08-30,Teclado Mecânico,Periféricos,0,350.0
6070,2026-05-14,Cabo HDMI,Acessórios,2,25.0
6071,2026-10-05,Cadeira Gamer,Móveis,1,1200.0
6072,2026-01-23,Headset,Periféricos,1,250.0
6073,2026-10-16,Cabo HDMI,Acessórios,1,25.0
6074,2026-12-13,Headset,Periféricos,1,250.0
6075,2026-01-13,Monitor 24p,Monitores,1,800.0
6076,2026-04-12,Teclado Mecânico,Periféricos,1,350.0
6077,2026-10-28,Teclado Mecânico,Periféricos,1,350.0
6078,2026-11-29,Cabo HDMI,Acessórios,2,25.0
6079,2026-11-16,Cadeira Gamer,Móveis,1,1200.0
6080,2026-08-05,Mouse Gamer,Periféricos,-1,150.5
6081,2026-10-08,Cadeira Gamer,Móveis,2,1200.0
6082,2026-10-12,Mouse Gamer,Periféricos,1,150.5
6083,2026-01-20,Teclado Mecânico,Periféricos,1,350.0
6084,2026-03-22,Cabo HDMI,Acessórios,1,25.0
6085,2026-03-20,Headset,Periféricos,1,250.0
6086,2026-09-29,Monitor 24p,Monitores,3,800.0
6087,2026-11-09,Mouse Gamer,Periféricos,1,150.5
6088,2026-09-30,Cabo HDMI,Acessórios,-1,25.0
6089,2026-12-22,Monitor 24p,Monitores,1,800.0
6090,2026-07-13,Headset,Periféricos,1,250.0
6091,2026-07-26,Monitor 24p,Monitores,2,800.0
6092,2026-11-17,Headset,Periféricos,-1,250.0
6093,2026-09-10,Headset,Periféricos,2,250.0
6094,2026-04-07,Monitor 24p,Monitores,1,800.0
6095,2026-07-29,Cadeira Gamer,Móveis,1,1200.0
6096,2026-12-20,Cabo HDMI,Acessórios,2,25.0
6097,2026-04-08,Monitor 24p,Monitores,1,800.0
6098,2026-10-11,Mouse Gamer,Periféricos,1,150.5
6099,2026-01-04,Cabo HDMI,Acessórios,1,25.0
6100,2026-08-04,Monitor 24p,Monitores,1,800.0
6101,2026-10-05,Monitor 24p,Monitores,2,800.0
6102,2026-10-20,Mouse Gamer,Periféricos,1,150.5
6103,2026-07-23,Teclado Mecânico,Periféricos,1,350.0
6104,2026-07-01,Headset,Periféricos,1,250.0
6105,2026-03-27,Cabo HDMI,Acessórios,2,25.0
6106,2026-02-13,Mouse Gamer,Periféricos,1,150.5
6107,2026-01-13,Headset,Periféricos,1,250.0
6108,2026-06-19,Monitor 24p,Monitores,2,800.0
6109,2026-05-28,Monitor 24p,Monitores,2,800.0
6110,2026-01-12,Cabo HDMI,Acessórios,1,25.0
6111,2026-02-14,Teclado Mecânico,Periféricos,1,350.0
6112,2026-12-25,Monitor 24p,Monitores,2,800.0
6113,2026-06-06,Cabo HDMI,Acessórios,1,25.0
6114,2026-08-29,Cabo HDMI,Acessórios,2,25.0
6115,2026-03-17,Cadeira Gamer,Móveis,1,1200.0
6116,2026-07-11,Teclado Mecânico,Periféricos,-1,350.0
6117,2026-01-27,Headset,Periféricos,2,250.0
6118,2026-05-19,Mouse Gamer,Periféricos,1,150.5
6119,2026-08-17,Monitor 24p,Monitores,0,800.0
6120,2026-10-20,Cabo HDMI,Acessórios,1,25.0
6121,2026-05-29,Cadeira Gamer,Móveis,1,1200.0
6122,2026-07-24,Headset,Periféricos,2,250.0
6123,2026-06-16,Cabo HDMI,Acessórios,1,25.0
6124,2026-11-07,Teclado Mecânico,Periféricos,1,350.0
6125,2026-08-17,Teclado Mecânico,Periféricos,0,350.0
6126,2026-03-15,Headset,Periféricos,2,250.0
6127,2026-11-24,Mouse Gamer,Periféricos,1,150.5
6128,2026-10-12,Cadeira Gamer,Móveis,1,1200.0
6129,2026-06-16,Cabo HDMI,Acessórios,1,25.0
6130,2026-02-19,Cabo HDMI,Acessórios,1,25.0
6131,2026-04-05,Mouse Gamer,Periféricos,1,150.5
6132,2026-11-12,Cabo HDMI,Acessórios,2,25.0
6133,2026-02-23,Teclado Mecânico,Periféricos,2,350.0
6134,2026-05-21,Cabo HDMI,Acessórios,1,25.0
6135,2026-02-18,Mouse Gamer,Periféricos,3,150.5
6136,2026-03-05,Headset,Periféricos,2,250.0
6137,2026-10-27,Teclado Mecânico,Periféricos,1,350.0
6138,2026-01-04,Monitor 24p,Monitores,1,800.0
6139,2026-09-20,Cadeira Gamer,Móveis,-1,1200.0
6140,2026-10-23,Cadeira Gamer,Móveis,2,1200.0
6141,2026-11-11,Mouse Gamer,Periféricos,3,150.5
6142,2026-12-04,Cabo HDMI,Acessórios,1,25.0
6143,2026-03-07,Mouse Gamer,Periféricos,-1,150.5
6144,2026-10-22,Monitor 24p,Monitores,2,800.0
6145,2026-12-26,Cadeira Gamer,Móveis,0,1200.0
6146,2026-10-17,Headset,Periféricos,1,250.0
6147,2026-04-04,Monitor 24p,Monitores,1,800.0
6148,2026-10-18,Cabo HDMI,Acessórios,1,25.0
6149,2026-05-02,Cadeira Gamer,Móveis,1,1200.0
6150,2026-12-13,Cabo HDMI,Acessórios,2,25.0
6151,2026-03-13,Headset,Periféricos,1,250.0
6152,2026-07-25,Mouse Gamer,Periféricos,0,150.5
6153,2026-08-06,Cadeira Gamer,Móveis,1,1200.0
6154,2026-11-09,Mouse Gamer,Periféricos,1,150.5
6155,2026-03-26,Cabo HDMI,Acessórios,1,25.0
6156,2026-09-07,Cadeira Gamer,Móveis,1,1200.0
6157,2026-02-16,Teclado Mecânico,Periféricos,0,350.0
6158,2026-07-05,Teclado Mecânico,Periféricos,0,350.0
6159,2026-11-21,Cadeira Gamer,Móveis,1,1200.0
6160,2026-05-10,Mouse Gamer,Periféricos,0,150.5
6161,2026-12-24,Teclado Mecânico,Periféricos,1,350.0
6162,2026-06-30,Cadeira Gamer,Móveis,3,1200.0
6163,2026-08-08,Mouse Gamer,Periféricos,1,150.5
6164,2026-11-10,Monitor 24p,Monitores,1,800.0
6165,2026-11-12,Cabo HDMI,Acessórios,1,25.0
6166,2026-01-26,Cadeira Gamer,Móveis,3,1200.0
6167,2026-03-05,Cabo HDMI,Acessórios,2,25.0
6168,2026-10-31,Cabo HDMI,Acessórios,2,25.0
6169,2026-08-23,Teclado Mecânico,Periféricos,-1,350.0
6170,2026-02-03,Teclado Mecânico,Periféricos,2,350.0
6171,2026-08-02,Teclado Mecânico,Periféricos,1,350.0
6172,2026-05-20,Cadeira Gamer,Móveis,1,1200.0
6173,2026-12-08,Cabo HDMI,Acessórios,3,25.0
6174,2026-11-26,Headset,Periféricos,2,250.0
6175,2026-03-28,Headset,Periféricos,1,250.0
6176,2026-03-04,Teclado Mecânico,Periféricos,1,350.0
6177,2026-11-11,Cabo HDMI,Acessórios,1,25.0
6178,2026-01-12,Cabo HDMI,Acessórios,1,25.0
6179,2026-11-23,Mouse Gamer,Periféricos,-1,150.5
6180,2026-02-18,Cabo HDMI,Acessórios,1,25.0
6181,2026-10-14,Cadeira Gamer,Móveis,1,1200.0
6182,2026-07-02,Teclado Mecânico,Periféricos,1,350.0
6183,2026-12-02,Cabo HDMI,Acessórios,0,25.0
6184,2026-02-25,Mouse Gamer,Periféricos,1,150.5
6185,2026-04-25,Mouse Gamer,Periféricos,1,150.5
6186,2026-01-24,Headset,Periféricos,1,250.0
6187,2026-08-31,Cadeira Gamer,Móveis,0,1200.0
6188,2026-12-10,Monitor 24p,Monitores,-1,800.0
6189,2026-10-14,Monitor 24p,Monitores,2,800.0
6190,2026-05-04,Headset,Periféricos,1,250.0
6191,2026-09-07,Cadeira Gamer,Móveis,3,1200.0
6192,2026-12-30,Monitor 24p,Monitores,0,800.0
6193,2026-07-24,Cadeira Gamer,Móveis,1,1200.0
6194,2026-10-30,Mouse Gamer,Periféricos,1,150.5
6195,2026-07-01,Mouse Gamer,Periféricos,2,150.5
6196,2026-01-01,Mouse Gamer,Periféricos,1,150.5
6197,2026-05-21,Monitor 24p,Monitores,1,800.0
6198,2026-07-06,Teclado Mecânico,Periféricos,-1,350.0
6199,2026-07-07,Cadeira Gamer,Móveis,2,1200.0
6200,2026-07-02,Mouse Gamer,Periféricos,1,150.5
6201,2026-10-21,Cabo HDMI,Acessórios,1,25.0
6202,2026-03-09,Teclado Mecânico,Periféricos,1,350.0
6203,2026-09-15,Teclado Mecânico,Periféricos,2,350.0
6204,2026-12-14,Teclado Mecânico,Periféricos,1,350.0
6205,2026-04-26,Mouse Gamer,Periféricos,3,150.5
6206,2026-01-12,Teclado Mecânico,Periféricos,2,350.0
6207,2026-04-12,Cabo HDMI,Acessórios,2,25.0
6208,2026-08-24,Mouse Gamer,Periféricos,1,150.5
6209,2026-03-08,Cadeira Gamer,Móveis,0,1200.0
6210,2026-07-30,Cabo HDMI,Acessórios,1,25.0
6211,2026-05-28,Cabo HDMI,Acessórios,1,25.0
6212,2026-09-22,Headset,Periféricos,1,250.0
6213,2026-06-15,Mouse Gamer,Periféricos,1,150.5
6214,2026-01-10,Headset,Periféricos,2,250.0
6215,2026-01-03,Monitor 24p,Monitores,3,800.0
6216,2026-04-27,Monitor 24p,Monitores,1,800.0
6217,2026-03-10,Headset,Periféricos,1,250.0
6218,2026-05-09,Monitor 24p,Monitores,1,800.0
6219,2026-06-14,Cadeira Gamer,Móveis,2,1200.0
6220,2026-09-09,Mouse Gamer,Periféricos,1,150.5
6221,2026-05-25,Mouse Gamer,Periféricos,0,150.5
6222,2026-01-16,Teclado Mecânico,Periféricos,1,350.0
6223,2026-11-23,Cabo HDMI,Acessórios,1,25.0
6224,2026-07-20,Monitor 24p,Monitores,1,800.0
6225,2026-08-31,Teclado Mecânico,Periféricos,-1,350.0
6226,2026-11-01,Teclado Mecânico,Periféricos,1,350.0
6227,2026-06-06,Teclado Mecânico,Periféricos,1,350.0
6228,2026-05-09,Mouse Gamer,Periféricos,1,150.5
6229,2026-09-12,Mouse Gamer,Periféricos,-1,150.5
6230,2026-06-15,Teclado Mecânico,Periféricos,1,350.0
6231,2026-03-09,Headset,Periféricos,2,250.0
6232,2026-10-18,Teclado Mecânico,Periféricos,1,350.0
6233,2026-07-18,Monitor 24p,Monitores,1,800.0
6234,2026-01-25,Teclado Mecânico,Periféricos,2,350.0
6235,2026-03-29,Headset,Periféricos,1,250.0
6236,2026-02-08,Monitor 24p,Monitores,1,800.0
6237,2026-06-22,Cabo HDMI,Acessórios,1,25.0
6238,2026-01-25,Mouse Gamer,Periféricos,1,150.5
6239,2026-07-23,Monitor 24p,Monitores,1,800.0
6240,2026-12-03,Cadeira Gamer,Móveis,1,1200.0
6241,2026-12-15,Teclado Mecânico,Periféricos,2,350.0
6242,2026-12-01,Cabo HDMI,Acessórios,1,25.0
6243,2026-01-06,Teclado Mecânico,Periféricos,1,350.0
6244,2026-01-11,Cadeira Gamer,Móveis,1,1200.0
6245,2026-01-23,Headset,Periféricos,-1,250.0
6246,2026-02-23,Cabo HDMI,Acessórios,1,25.0
6247,2026-11-12,Teclado Mecânico,Periféricos,1,350.0
6248,2026-06-13,Cadeira Gamer,Móveis,1,1200.0
6249,2026-06-10,Headset,Periféricos,1,250.0
6250,2026-07-31,Teclado Mecânico,Periféricos,0,350.0
6251,2026-08-09,Headset,Periféricos,2,250.0
6252,2026-07-25,Cabo HDMI,Acessórios,1,25.0
6253,2026-10-20,Teclado Mecânico,Periféricos,1,350.0
6254,2026-09-25,Monitor 24p,Monitores,1,800.0
6255,2026-07-26,Cadeira Gamer,Móveis,3,1200.0
6256,2026-08-28,Teclado Mecânico,Periféricos,1,350.0
6257,2026-03-17,Monitor 24p,Monitores,2,800.0
6258,2026-08-02,Monitor 24p,Monitores,2,800.0
6259,2026-05-05,Teclado Mecânico,Periféricos,2,350.0
6260,2026-01-23,Headset,Periféricos,1,250.0
6261,2026-04-01,Monitor 24p,Monitores,1,800.0
6262,2026-09-03,Headset,Periféricos,0,250.0
6263,2026-12-22,Headset,Periféricos,1,250.0
6264,2026-02-17,Headset,Periféricos,1,250.0
6265,2026-09-20,Teclado Mecânico,Periféricos,1,350.0
6266,2026-03-14,Monitor 24p,Monitores,1,800.0
6267,2026-12-23,Teclado Mecânico,Periféricos,1,350.0
6268,2026-07-06,Headset,Periféricos,1,250.0
6269,2026-08-18,Headset,Periféricos,1,250.0
6270,2026-05-27,Cadeira Gamer,Móveis,1,1200.0
6271,2026-03-31,Mouse Gamer,Periféricos,3,150.5
6272,2026-05-28,Cabo HDMI,Acessórios,1,25.0
6273,2026-10-11,Mouse Gamer,Periféricos,1,150.5
6274,2026-07-14,Cadeira Gamer,Móveis,1,1200.0
6275,2026-11-03,Cabo HDMI,Acessórios,-1,25.0
6276,2026-01-15,Headset,Periféricos,1,250.0
6277,2027-01-01,Mouse Gamer,Periféricos,1,150.5
6278,2026-07-24,Mouse Gamer,Periféricos,1,150.5
6279,2026-04-19,Mouse Gamer,Periféricos,1,150.5
6280,2026-11-27,Cabo HDMI,Acessórios,2,25.0
6281,2026-01-14,Cabo HDMI,Acessórios,1,25.0
6282,2026-04-01,Cadeira Gamer,Móveis,2,1200.0
6283,2026-05-22,Headset,Periféricos,3,250.0
6284,2026-05-01,Mouse Gamer,Periféricos,1,150.5
6285,2026-02-14,Headset,Periféricos,1,250.0
6286,2026-10-23,Cabo HDMI,Acessórios,2,25.0
6287,2026-11-15,Headset,Periféricos,1,250.0
6288,2026-02-17,Cadeira Gamer,Móveis,1,1200.0
6289,2026-12-08,Teclado Mecânico,Periféricos,1,350.0
6290,2026-08-07,Mouse Gamer,Periféricos,2,150.5
6291,2026-09-11,Teclado Mecânico,Periféricos,-1,350.0
6292,2026-01-06,Headset,Periféricos,2,250.0
6293,2026-03-17,Cabo HDMI,Acessórios,1,25.0
6294,2026-06-15,Monitor 24p,Monitores,1,800.0
6295,2026-06-28,Mouse Gamer,Periféricos,1,150.5
6296,2026-05-17,Headset,Periféricos,1,250.0
6297,2026-09-24,Cabo HDMI,Acessórios,1,25.0
6298,2026-03-07,Cabo HDMI,Acessórios,1,25.0
6299,2026-10-26,Monitor 24p,Monitores,3,800.0
6300,2026-07-24,Cabo HDMI,Acessórios,1,25.0
6301,2026-03-14,Cadeira Gamer,Móveis,1,1200.0
6302,2026-01-30,Mouse Gamer,Periféricos,1,150.5
6303,2026-04-05,Cadeira Gamer,Móveis,1,1200.0
6304,2026-05-29,Cadeira Gamer,Móveis,1,1200.0
6305,2026-02-06,Monitor 24p,Monitores,1,800.0
6306,2026-08-15,Cabo HDMI,Acessórios,-1,25.0
6307,2026-10-29,Headset,Periféricos,1,250.0
6308,2026-02-11,Cadeira Gamer,Móveis,2,1200.0
6309,2026-10-24,Teclado Mecânico,Periféricos,2,350.0
6310,2026-04-05,Teclado Mecânico,Periféricos,1,350.0
6311,2026-02-10,Cabo HDMI,Acessórios,1,25.0
6312,2026-04-08,Cabo HDMI,Acessórios,1,25.0
6313,2026-06-11,Mouse Gamer,Periféricos,1,150.5
6314,2026-06-19,Monitor 24p,Monitores,1,800.0
6315,2026-06-28,Cabo HDMI,Acessórios,-1,25.0
6316,2026-08-01,Mouse Gamer,Periféricos,-1,150.5
6317,2026-12-02,Teclado Mecânico,Periféricos,1,350.0
6318,2026-02-26,Monitor 24p,Monitores,1,800.0
6319,2026-04-25,Mouse Gamer,Periféricos,2,150.5
6320,2026-10-20,Cadeira Gamer,Móveis,2,1200.0
6321,2026-08-18,Cabo HDMI,Acessórios,1,25.0
6322,2026-12-11,Teclado Mecânico,Periféricos,1,350.0
6323,2026-01-08,Cadeira Gamer,Móveis,-1,1200.0
6324,2026-06-09,Headset,Periféricos,1,250.0
6325,2026-01-22,Monitor 24p,Monitores,1,800.0
6326,2026-08-11,Cadeira Gamer,Móveis,1,1200.0
6327,2026-06-13,Cadeira Gamer,Móveis,1,1200.0
6328,2026-11-11,Monitor 24p,Monitores,1,800.0
6329,2026-06-08,Teclado Mecânico,Periféricos,1,350.0
6330,2026-05-10,Mouse Gamer,Periféricos,1,150.5
6331,2026-06-18,Monitor 24p,Monitores,2,800.0
6332,2026-08-06,Cadeira Gamer,Móveis,1,1200.0
6333,2026-10-17,Teclado Mecânico,Periféricos,1,350.0
6334,2026-11-18,Headset,Periféricos,1,250.0
6335,2026-08-07,Monitor 24p,Monitores,1,800.0
6336,2026-11-17,Teclado Mecânico,Periféricos,1,350.0
6337,2026-11-27,Cadeira Gamer,Móveis,1,1200.0
6338,2026-10-28,Monitor 24p,Monitores,1,800.0
6339,2026-06-28,Headset,Periféricos,1,250.0
6340,2026-06-10,Cadeira Gamer,Móveis,1,1200.0
6341,2026-10-24,Headset,Periféricos,2,250.0
6342,2026-01-01,Monitor 24p,Monitores,1,800.0
6343,2026-09-13,Cadeira Gamer,Móveis,-1,1200.0
6344,2026-05-07,Cabo HDMI,Acessórios,1,25.0
6345,2026-02-11,Mouse Gamer,Periféricos,1,150.5
6346,2026-11-26,Mouse Gamer,Periféricos,1,150.5
6347,2026-07-26,Cadeira Gamer,Móveis,1,1200.0
6348,2026-03-24,Cadeira Gamer,Móveis,1,1200.0
6349,2026-02-26,Teclado Mecânico,Periféricos,1,350.0
6350,2026-07-04,Cadeira Gamer,Móveis,1,1200.0
6351,2026-08-17,Monitor 24p,Monitores,0,800.0
6352,2026-01-28,Headset,Periféricos,1,250.0
6353,2026-05-04,Headset,Periféricos,1,250.0
6354,2026-07-02,Teclado Mecânico,Periféricos,2,350.0
6355,2026-02-18,Cabo HDMI,Acessórios,1,25.0
6356,2026-07-14,Headset,Periféricos,1,250.0
6357,2026-11-04,Cabo HDMI,Acessórios,1,25.0
6358,2026-01-02,Headset,Periféricos,1,250.0
6359,2026-01-19,Cadeira Gamer,Móveis,1,1200.0
6360,2026-06-22,Monitor 24p,Monitores,1,800.0
6361,2026-05-17,Monitor 24p,Monitores,1,800.0
6362,2026-08-17,Headset,Periféricos,1,250.0
6363,2026-09-24,Teclado Mecânico,Periféricos,2,350.0
6364,2026-10-07,Monitor 24p,Monitores,1,800.0
6365,2026-11-26,Teclado Mecânico,Periféricos,0,350.0
6366,2026-11-10,Mouse Gamer,Periféricos,1,150.5
6367,2026-07-18,Headset,Periféricos,2,250.0
6368,2026-11-18,Cadeira Gamer,Móveis,1,1200.0
6369,2026-08-14,Headset,Periféricos,2,250.0
6370,2026-10-04,Cadeira Gamer,Móveis,1,1200.0
6371,2026-04-07,Monitor 24p,Monitores,1,800.0
6372,2026-10-01,Cabo HDMI,Acessórios,2,25.0
6373,2026-09-11,Cabo HDMI,Acessórios,1,25.0
6374,2026-04-29,Cabo HDMI,Acessórios,1,25.0
6375,2026-02-27,Cadeira Gamer,Móveis,1,1200.0
6376,2026-12-03,Monitor 24p,Monitores,1,800.0
6377,2026-06-24,Mouse Gamer,Periféricos,2,150.5
6378,2026-05-05,Teclado Mecânico,Periféricos,1,350.0
6379,2026-01-09,Headset,Periféricos,2,250.0
6380,2026-04-26,Mouse Gamer,Periféricos,1,150.5
6381,2026-02-17,Cadeira Gamer,Móveis,-1,1200.0
6382,2026-09-02,Teclado Mecânico,Periféricos,1,350.0
6383,2026-02-02,Mouse Gamer,Periféricos,1,150.5
6384,2026-10-13,Headset,Periféricos,1,250.0
6385,2026-03-27,Mouse Gamer,Periféricos,3,150.5
6386,2026-01-28,Cadeira Gamer,Móveis,1,1200.0
6387,2026-02-02,Headset,Periféricos,1,250.0
6388,2026-08-26,Monitor 24p,Monitores,1,800.0
6389,2026-05-09,Mouse Gamer,Periféricos,1,150.5
6390,2026-01-12,Cadeira Gamer,Móveis,1,1200.0
6391,2026-08-19,Monitor 24p,Monitores,1,800.0
6392,2026-10-24,Monitor 24p,Monitores,1,800.0
6393,2026-10-16,Cabo HDMI,Acessórios,1,25.0
6394,2027-01-01,Headset,Periféricos,1,250.0
6395,2026-08-25,Teclado Mecânico,Periféricos,1,350.0
6396,2026-03-16,Headset,Periféricos,1,250.0
6397,2026-06-09,Monitor 24p,Monitores,1,800.0
6398,2026-01-07,Teclado Mecânico,Periféricos,1,350.0
6399,2026-05-31,Cadeira Gamer,Móveis,1,1200.0
6400,2026-12-30,Teclado Mecânico,Periféricos,1,350.0
6401,2026-07-27,Monitor 24p,Monitores,1,800.0
6402,2026-05-16,Cabo HDMI,Acessórios,-1,25.0
6403,2026-11-05,Monitor 24p,Monitores,1,800.0
6404,2026-07-15,Cabo HDMI,Acessórios,1,25.0
6405,2026-09-27,Monitor 24p,Monitores,2,800.0
6406,2026-10-12,Teclado Mecânico,Periféricos,1,350.0
6407,2026-09-10,Mouse Gamer,Periféricos,1,150.5
6408,2026-09-12,Cabo HDMI,Acessórios,1,25.0
6409,2026-06-10,Cabo HDMI,Acessórios,2,25.0
6410,2026-06-29,Teclado Mecânico,Periféricos,1,350.0
6411,2026-12-26,Cabo HDMI,Acessórios,0,25.0
6412,2026-04-13,Teclado Mecânico,Periféricos,1,350.0
6413,2026-04-01,Teclado Mecânico,Periféricos,1,350.0
6414,2026-05-03,Cadeira Gamer,Móveis,2,1200.0
6415,2026-12-15,Teclado Mecânico,Periféricos,1,350.0
6416,2026-03-04,Mouse Gamer,Periféricos,1,150.5
6417,2026-05-01,Cabo HDMI,Acessórios,1,25.0
6418,2026-12-11,Teclado Mecânico,Periféricos,3,350.0
6419,2026-03-01,Monitor 24p,Monitores,0,800.0
6420,2026-07-06,Cadeira Gamer,Móveis,1,1200.0
6421,2026-10-06,Teclado Mecânico,Periféricos,1,350.0
6422,2026-10-26,Cadeira Gamer,Móveis,1,1200.0
6423,2026-08-12,Cadeira Gamer,Móveis,2,1200.0
6424,2026-03-17,Headset,Periféricos,1,250.0
6425,2026-09-29,Mouse Gamer,Periféricos,1,150.5
6426,2026-12-05,Headset,Periféricos,1,250.0
6427,2026-04-06,Teclado Mecânico,Periféricos,1,350.0
6428,2026-07-21,Mouse Gamer,Periféricos,1,150.5
6429,2026-05-05,Teclado Mecânico,Periféricos,1,350.0
6430,2026-11-01,Cabo HDMI,Acessórios,2,25.0
6431,2026-10-20,Headset,Periféricos,1,250.0
6432,2026-01-14,Headset,Periféricos,1,250.0

6434,2026-02-20,Teclado Mecânico,Periféricos,1,350.0
6435,2026-05-09,Mouse Gamer,Periféricos,0,150.5
6436,2026-11-04,Mouse Gamer,Periféricos,1,150.5
6437,2026-05-16,Monitor 24p,Monitores,1,800.0
6438,2026-12-31,Cabo HDMI,Acessórios,1,25.0
6439,2026-12-30,Headset,Periféricos,1,250.0
6440,2026-01-23,Cabo HDMI,Acessórios,1,25.0
6441,2026-11-14,Headset,Periféricos,1,250.0
6442,2026-09-01,Teclado Mecânico,Periféricos,1,350.0
6443,2026-01-28,Cabo HDMI,Acessórios,1,25.0
6444,2026-03-17,Teclado Mecânico,Periféricos,1,350.0
6445,2026-09-14,Monitor 24p,Monitores,1,800.0
6446,2026-10-18,Teclado Mecânico,Periféricos,1,350.0
6447,2026-11-04,Cabo HDMI,Acessórios,1,25.0
6448,2026-08-29,Headset,Periféricos,1,250.0
6449,2026-03-14,Cadeira Gamer,Móveis,2,1200.0
6450,2026-06-02,Teclado Mecânico,Periféricos,1,350.0
6451,2026-08-16,Cabo HDMI,Acessórios,1,25.0
6452,2026-05-11,Monitor 24p,Monitores,2,800.0
6453,2026-12-09,Monitor 24p,Monitores,0,800.0
6454,2026-09-01,Mouse Gamer,Periféricos,2,150.5
6455,2026-02-02,Mouse Gamer,Periféricos,1,150.5
6456,2026-11-17,Cadeira Gamer,Móveis,0,1200.0
6457,2026-02-20,Monitor 24p,Monitores,1,800.0
6458,2026-11-15,Cabo HDMI,Acessórios,2,25.0
6459,2026-04-20,Monitor 24p,Monitores,1,800.0
6460,2026-07-16,Monitor 24p,Monitores,1,800.0
6461,2026-09-27,Monitor 24p,Monitores,1,800.0
6462,2026-12-31,Headset,Periféricos,1,250.0
6463,2026-08-23,Monitor 24p,Monitores,1,800.0
6464,2026-04-21,Monitor 24p,Monitores,1,800.0
6465,2026-04-21,Headset,Periféricos,1,250.0
